apiVersions,capabilities,capacity,costs,family,kind,locationInfo,locations,InstanceType,resourceType,restrictions,size,tier,Region,Price,SpotPrice,AcceleratorName,AcceleratorCount,MemoryGiB,GpuInfo
,"[{'name': 'MaxResourceVolumeMB', 'value': '32768'}, {'name': 'OSVhdSizeMB', 'value': '1047552'}, {'name': 'vCPUs', 'value': '4'}, {'name': 'MemoryPreservingMaintenanceSupported', 'value': 'True'}, {'name': 'HyperVGenerations', 'value': 'V1,V2'}, {'name': 'MemoryGB', 'value': '8'}, {'name': 'MaxDataDiskCount', 'value': '8'}, {'name': 'CpuArchitectureType', 'value': 'x64'}, {'name': 'LowPriorityCapable', 'value': 'True'}, {'name': 'HibernationSupported', 'value': 'True'}, {'name': 'PremiumIO', 'value': 'True'}, {'name': 'VMDeploymentTypes', 'value': 'IaaS'}, {'name': 'vCPUsAvailable', 'value': '4'}, {'name': 'ACUs', 'value': '195'}, {'name': 'vCPUsPerCore', 'value': '2'}, {'name': 'CombinedTempDiskAndCachedIOPS', 'value': '8000'}, {'name': 'CombinedTempDiskAndCachedReadBytesPerSecond', 'value': '66060288'}, {'name': 'CombinedTempDiskAndCachedWriteBytesPerSecond', 'value': '66060288'}, {'name': 'CachedDiskBytes', 'value': '68719476736'}, {'name': 'UncachedDiskIOPS', 'value': '6400'}, {'name': 'UncachedDiskBytesPerSecond', 'value': '49283072'}, {'name': 'EphemeralOSDiskSupported', 'value': 'True'}, {'name': 'EncryptionAtHostSupported', 'value': 'True'}, {'name': 'CapacityReservationSupported', 'value': 'True'}, {'name': 'AcceleratedNetworkingEnabled', 'value': 'True'}, {'name': 'RdmaEnabled', 'value': 'False'}, {'name': 'MaxNetworkInterfaces', 'value': '2'}]",,,standardFSv2Family,,"[{'location': 'eastus', 'zoneDetails': [{'Name': ['2', '1', '3'], 'capabilities': [{'name': 'UltraSSDAvailable', 'value': 'True'}], 'name': None}], 'zones': ['2', '1', '3']}]",['eastus'],Standard_F4s_v2,virtualMachines,[],F4s_v2,Standard,eastus,0.169,0.028747,,,8,
,"[{'name': 'MaxResourceVolumeMB', 'value': '32768'}, {'name': 'OSVhdSizeMB', 'value': '1047552'}, {'name': 'vCPUs', 'value': '4'}, {'name': 'MemoryPreservingMaintenanceSupported', 'value': 'True'}, {'name': 'HyperVGenerations', 'value': 'V1,V2'}, {'name': 'MemoryGB', 'value': '8'}, {'name': 'MaxDataDiskCount', 'value': '8'}, {'name': 'CpuArchitectureType', 'value': 'x64'}, {'name': 'LowPriorityCapable', 'value': 'True'}, {'name': 'HibernationSupported', 'value': 'True'}, {'name': 'PremiumIO', 'value': 'True'}, {'name': 'VMDeploymentTypes', 'value': 'IaaS'}, {'name': 'vCPUsAvailable', 'value': '4'}, {'name': 'ACUs', 'value': '195'}, {'name': 'vCPUsPerCore', 'value': '2'}, {'name': 'CombinedTempDiskAndCachedIOPS', 'value': '8000'}, {'name': 'CombinedTempDiskAndCachedReadBytesPerSecond', 'value': '66060288'}, {'name': 'CombinedTempDiskAndCachedWriteBytesPerSecond', 'value': '66060288'}, {'name': 'CachedDiskBytes', 'value': '68719476736'}, {'name': 'UncachedDiskIOPS', 'value': '6400'}, {'name': 'UncachedDiskBytesPerSecond', 'value': '49283072'}, {'name': 'EphemeralOSDiskSupported', 'value': 'True'}, {'name': 'EncryptionAtHostSupported', 'value': 'True'}, {'name': 'CapacityReservationSupported', 'value': 'True'}, {'name': 'AcceleratedNetworkingEnabled', 'value': 'True'}, {'name': 'RdmaEnabled', 'value': 'False'}, {'name': 'MaxNetworkInterfaces', 'value': '2'}]",,,standardFSv2Family,,"[{'location': 'eastus2', 'zoneDetails': [{'Name': ['1', '2', '3'], 'capabilities': [{'name': 'UltraSSDAvailable', 'value': 'True'}], 'name': None}], 'zones': ['1', '2', '3']}]",['eastus2'],Standard_F4s_v2,virtualMachines,[],F4s_v2,Standard,eastus2,0.169,0.025553,,,8,
,"[{'name': 'MaxResourceVolumeMB', 'value': '32768'}, {'name': 'OSVhdSizeMB', 'value': '1047552'}, {'name': 'vCPUs', 'value': '4'}, {'name': 'MemoryPreservingMaintenanceSupported', 'value': 'True'}, {'name': 'HyperVGenerations', 'value': 'V1,V2'}, {'name': 'MemoryGB', 'value': '8'}, {'name': 'MaxDataDiskCount', 'value': '8'}, {'name': 'CpuArchitectureType', 'value': 'x64'}, {'name': 'LowPriorityCapable', 'value': 'True'}, {'name': 'HibernationSupported', 'value': 'True'}, {'name': 'PremiumIO', 'value': 'True'}, {'name': 'VMDeploymentTypes', 'value': 'IaaS'}, {'name': 'vCPUsAvailable', 'value': '4'}, {'name': 'ACUs', 'value': '195'}, {'name': 'vCPUsPerCore', 'value': '2'}, {'name': 'CombinedTempDiskAndCachedIOPS', 'value': '8000'}, {'name': 'CombinedTempDiskAndCachedReadBytesPerSecond', 'value': '66060288'}, {'name': 'CombinedTempDiskAndCachedWriteBytesPerSecond', 'value': '66060288'}, {'name': 'CachedDiskBytes', 'value': '68719476736'}, {'name': 'UncachedDiskIOPS', 'value': '6400'}, {'name': 'UncachedDiskBytesPerSecond', 'value': '49283072'}, {'name': 'EphemeralOSDiskSupported', 'value': 'True'}, {'name': 'EncryptionAtHostSupported', 'value': 'True'}, {'name': 'CapacityReservationSupported', 'value': 'True'}, {'name': 'AcceleratedNetworkingEnabled', 'value': 'True'}, {'name': 'RdmaEnabled', 'value': 'False'}, {'name': 'MaxNetworkInterfaces', 'value': '2'}, {'name': 'UltraSSDAvailable', 'value': 'True'}]",,,standardFSv2Family,,"[{'location': 'northcentralus', 'zoneDetails': [], 'zones': []}]",['northcentralus'],Standard_F4s_v2,virtualMachines,[],F4s_v2,Standard,northcentralus,0.17,0.022848,,,8,
,"[{'name': 'MaxResourceVolumeMB', 'value': '32768'}, {'name': 'OSVhdSizeMB', 'value': '1047552'}, {'name': 'vCPUs', 'value': '4'}, {'name': 'MemoryPreservingMaintenanceSupported', 'value': 'True'}, {'name': 'HyperVGenerations', 'value': 'V1,V2'}, {'name': 'MemoryGB', 'value': '8'}, {'name': 'MaxDataDiskCount', 'value': '8'}, {'name': 'CpuArchitectureType', 'value': 'x64'}, {'name': 'LowPriorityCapable', 'value': 'True'}, {'name': 'HibernationSupported', 'value': 'True'}, {'name': 'PremiumIO', 'value': 'True'}, {'name': 'VMDeploymentTypes', 'value': 'IaaS'}, {'name': 'vCPUsAvailable', 'value': '4'}, {'name': 'ACUs', 'value': '195'}, {'name': 'vCPUsPerCore', 'value': '2'}, {'name': 'CombinedTempDiskAndCachedIOPS', 'value': '8000'}, {'name': 'CombinedTempDiskAndCachedReadBytesPerSecond', 'value': '66060288'}, {'name': 'CombinedTempDiskAndCachedWriteBytesPerSecond', 'value': '66060288'}, {'name': 'CachedDiskBytes', 'value': '68719476736'}, {'name': 'UncachedDiskIOPS', 'value': '6400'}, {'name': 'UncachedDiskBytesPerSecond', 'value': '49283072'}, {'name': 'EphemeralOSDiskSupported', 'value': 'True'}, {'name': 'EncryptionAtHostSupported', 'value': 'True'}, {'name': 'CapacityReservationSupported', 'value': 'True'}, {'name': 'AcceleratedNetworkingEnabled', 'value': 'True'}, {'name': 'RdmaEnabled', 'value': 'False'}, {'name': 'MaxNetworkInterfaces', 'value': '2'}, {'name': 'UltraSSDAvailable', 'value': 'True'}]",,,standardFSv2Family,,"[{'location': 'southcentralus', 'zoneDetails': [{'Name': ['3'], 'capabilities': [{'name': 'UltraSSDAvailable', 'value': 'True'}], 'name': None}], 'zones': ['3', '2', '1']}]",['southcentralus'],Standard_F4s_v2,virtualMachines,[],F4s_v2,Standard,southcentralus,0.204,0.027418,,,8,
,"[{'name': 'MaxResourceVolumeMB', 'value': '32768'}, {'name': 'OSVhdSizeMB', 'value': '1047552'}, {'name': 'vCPUs', 'value': '4'}, {'name': 'MemoryPreservingMaintenanceSupported', 'value': 'True'}, {'name': 'HyperVGenerations', 'value': 'V1,V2'}, {'name': 'MemoryGB', 'value': '8'}, {'name': 'MaxDataDiskCount', 'value': '8'}, {'name': 'CpuArchitectureType', 'value': 'x64'}, {'name': 'LowPriorityCapable', 'value': 'True'}, {'name': 'HibernationSupported', 'value': 'True'}, {'name': 'PremiumIO', 'value': 'True'}, {'name': 'VMDeploymentTypes', 'value': 'IaaS'}, {'name': 'vCPUsAvailable', 'value': '4'}, {'name': 'ACUs', 'value': '195'}, {'name': 'vCPUsPerCore', 'value': '2'}, {'name': 'CombinedTempDiskAndCachedIOPS', 'value': '8000'}, {'name': 'CombinedTempDiskAndCachedReadBytesPerSecond', 'value': '66060288'}, {'name': 'CombinedTempDiskAndCachedWriteBytesPerSecond', 'value': '66060288'}, {'name': 'CachedDiskBytes', 'value': '68719476736'}, {'name': 'UncachedDiskIOPS', 'value': '6400'}, {'name': 'UncachedDiskBytesPerSecond', 'value': '49283072'}, {'name': 'EphemeralOSDiskSupported', 'value': 'True'}, {'name': 'EncryptionAtHostSupported', 'value': 'True'}, {'name': 'CapacityReservationSupported', 'value': 'True'}, {'name': 'AcceleratedNetworkingEnabled', 'value': 'True'}, {'name': 'RdmaEnabled', 'value': 'False'}, {'name': 'MaxNetworkInterfaces', 'value': '2'}]",,,standardFSv2Family,,"[{'location': 'westcentralus', 'zoneDetails': [], 'zones': []}]",['westcentralus'],Standard_F4s_v2,virtualMachines,"[{'reasonCode': 'NotAvailableForSubscription', 'restrictionInfo': {'locations': ['westcentralus'], 'zones': None}, 'type': 'Location', 'values': ['westcentralus']}]",F4s_v2,Standard,westcentralus,0.204,0.027418,,,8,
,"[{'name': 'MaxResourceVolumeMB', 'value': '32768'}, {'name': 'OSVhdSizeMB', 'value': '1047552'}, {'name': 'vCPUs', 'value': '4'}, {'name': 'MemoryPreservingMaintenanceSupported', 'value': 'True'}, {'name': 'HyperVGenerations', 'value': 'V1,V2'}, {'name': 'MemoryGB', 'value': '8'}, {'name': 'MaxDataDiskCount', 'value': '8'}, {'name': 'CpuArchitectureType', 'value': 'x64'}, {'name': 'LowPriorityCapable', 'value': 'True'}, {'name': 'HibernationSupported', 'value': 'True'}, {'name': 'PremiumIO', 'value': 'True'}, {'name': 'VMDeploymentTypes', 'value': 'IaaS'}, {'name': 'vCPUsAvailable', 'value': '4'}, {'name': 'ACUs', 'value': '195'}, {'name': 'vCPUsPerCore', 'value': '2'}, {'name': 'CombinedTempDiskAndCachedIOPS', 'value': '8000'}, {'name': 'CombinedTempDiskAndCachedReadBytesPerSecond', 'value': '66060288'}, {'name': 'CombinedTempDiskAndCachedWriteBytesPerSecond', 'value': '66060288'}, {'name': 'CachedDiskBytes', 'value': '68719476736'}, {'name': 'UncachedDiskIOPS', 'value': '6400'}, {'name': 'UncachedDiskBytesPerSecond', 'value': '49283072'}, {'name': 'EphemeralOSDiskSupported', 'value': 'True'}, {'name': 'EncryptionAtHostSupported', 'value': 'True'}, {'name': 'CapacityReservationSupported', 'value': 'True'}, {'name': 'AcceleratedNetworkingEnabled', 'value': 'True'}, {'name': 'RdmaEnabled', 'value': 'False'}, {'name': 'MaxNetworkInterfaces', 'value': '2'}, {'name': 'UltraSSDAvailable', 'value': 'True'}]",,,standardFSv2Family,,"[{'location': 'westus', 'zoneDetails': [], 'zones': []}]",['westus'],Standard_F4s_v2,virtualMachines,[],F4s_v2,Standard,westus,0.212,0.028493,,,8,
,"[{'name': 'MaxResourceVolumeMB', 'value': '32768'}, {'name': 'OSVhdSizeMB', 'value': '1047552'}, {'name': 'vCPUs', 'value': '4'}, {'name': 'MemoryPreservingMaintenanceSupported', 'value': 'True'}, {'name': 'HyperVGenerations', 'value': 'V1,V2'}, {'name': 'MemoryGB', 'value': '8'}, {'name': 'MaxDataDiskCount', 'value': '8'}, {'name': 'CpuArchitectureType', 'value': 'x64'}, {'name': 'LowPriorityCapable', 'value': 'True'}, {'name': 'HibernationSupported', 'value': 'True'}, {'name': 'PremiumIO', 'value': 'True'}, {'name': 'VMDeploymentTypes', 'value': 'IaaS'}, {'name': 'vCPUsAvailable', 'value': '4'}, {'name': 'ACUs', 'value': '195'}, {'name': 'vCPUsPerCore', 'value': '2'}, {'name': 'CombinedTempDiskAndCachedIOPS', 'value': '8000'}, {'name': 'CombinedTempDiskAndCachedReadBytesPerSecond', 'value': '66060288'}, {'name': 'CombinedTempDiskAndCachedWriteBytesPerSecond', 'value': '66060288'}, {'name': 'CachedDiskBytes', 'value': '68719476736'}, {'name': 'UncachedDiskIOPS', 'value': '6400'}, {'name': 'UncachedDiskBytesPerSecond', 'value': '49283072'}, {'name': 'EphemeralOSDiskSupported', 'value': 'True'}, {'name': 'EncryptionAtHostSupported', 'value': 'True'}, {'name': 'CapacityReservationSupported', 'value': 'True'}, {'name': 'AcceleratedNetworkingEnabled', 'value': 'True'}, {'name': 'RdmaEnabled', 'value': 'False'}, {'name': 'MaxNetworkInterfaces', 'value': '2'}]",,,standardFSv2Family,,"[{'location': 'westus2', 'zoneDetails': [{'Name': ['2', '3', '1'], 'capabilities': [{'name': 'UltraSSDAvailable', 'value': 'True'}], 'name': None}], 'zones': ['2', '3', '1']}]",['westus2'],Standard_F4s_v2,virtualMachines,[],F4s_v2,Standard,westus2,0.169,0.028747,,,8,
,"[{'name': 'MaxResourceVolumeMB', 'value': '524288'}, {'name': 'OSVhdSizeMB', 'value': '1047552'}, {'name': 'vCPUs', 'value': '64'}, {'name': 'MemoryPreservingMaintenanceSupported', 'value': 'True'}, {'name': 'HyperVGenerations', 'value': 'V1,V2'}, {'name': 'MemoryGB', 'value': '128'}, {'name': 'MaxDataDiskCount', 'value': '32'}, {'name': 'CpuArchitectureType', 'value': 'x64'}, {'name': 'LowPriorityCapable', 'value': 'True'}, {'name': 'PremiumIO', 'value': 'True'}, {'name': 'VMDeploymentTypes', 'value': 'IaaS'}, {'name': 'vCPUsAvailable', 'value': '64'}, {'name': 'ACUs', 'value': '195'}, {'name': 'vCPUsPerCore', 'value': '2'}, {'name': 'CombinedTempDiskAndCachedIOPS', 'value': '128000'}, {'name': 'CombinedTempDiskAndCachedReadBytesPerSecond', 'value': '1073741824'}, {'name': 'CombinedTempDiskAndCachedWriteBytesPerSecond', 'value': '1073741824'}, {'name': 'CachedDiskBytes', 'value': '1099511627776'}, {'name': 'UncachedDiskIOPS', 'value': '80000'}, {'name': 'UncachedDiskBytesPerSecond', 'value': '1153433600'}, {'name': 'EphemeralOSDiskSupported', 'value': 'True'}, {'name': 'EncryptionAtHostSupported', 'value': 'True'}, {'name': 'CapacityReservationSupported', 'value': 'True'}, {'name': 'AcceleratedNetworkingEnabled', 'value': 'True'}, {'name': 'RdmaEnabled', 'value': 'False'}, {'name': 'MaxNetworkInterfaces', 'value': '8'}]",,,standardFSv2Family,,"[{'location': 'centralus', 'zoneDetails': [{'Name': ['2', '1', '3'], 'capabilities': [{'name': 'UltraSSDAvailable', 'value': 'True'}], 'name': None}], 'zones': ['2', '1', '3']}]",['centralus'],Standard_F64s_v2,virtualMachines,[],F64s_v2,Standard,centralus,3.264,0.438682,,,128,
,"[{'name': 'MaxResourceVolumeMB', 'value': '524288'}, {'name': 'OSVhdSizeMB', 'value': '1047552'}, {'name': 'vCPUs', 'value': '64'}, {'name': 'MemoryPreservingMaintenanceSupported', 'value': 'True'}, {'name': 'HyperVGenerations', 'value': 'V1,V2'}, {'name': 'MemoryGB', 'value': '128'}, {'name': 'MaxDataDiskCount', 'value': '32'}, {'name': 'CpuArchitectureType', 'value': 'x64'}, {'name': 'LowPriorityCapable', 'value': 'True'}, {'name': 'PremiumIO', 'value': 'True'}, {'name': 'VMDeploymentTypes', 'value': 'IaaS'}, {'name': 'vCPUsAvailable', 'value': '64'}, {'name': 'ACUs', 'value': '195'}, {'name': 'vCPUsPerCore', 'value': '2'}, {'name': 'CombinedTempDiskAndCachedIOPS', 'value': '128000'}, {'name': 'CombinedTempDiskAndCachedReadBytesPerSecond', 'value': '1073741824'}, {'name': 'CombinedTempDiskAndCachedWriteBytesPerSecond', 'value': '1073741824'}, {'name': 'CachedDiskBytes', 'value': '1099511627776'}, {'name': 'UncachedDiskIOPS', 'value': '80000'}, {'name': 'UncachedDiskBytesPerSecond', 'value': '1153433600'}, {'name': 'EphemeralOSDiskSupported', 'value': 'True'}, {'name': 'EncryptionAtHostSupported', 'value': 'True'}, {'name': 'CapacityReservationSupported', 'value': 'True'}, {'name': 'AcceleratedNetworkingEnabled', 'value': 'True'}, {'name': 'RdmaEnabled', 'value': 'False'}, {'name': 'MaxNetworkInterfaces', 'value': '8'}]",,,standardFSv2Family,,"[{'location': 'eastus', 'zoneDetails': [{'Name': ['2', '1', '3'], 'capabilities': [{'name': 'UltraSSDAvailable', 'value': 'True'}], 'name': None}], 'zones': ['2', '1', '3']}]",['eastus'],Standard_F64s_v2,virtualMachines,[],F64s_v2,Standard,eastus,2.706,0.460291,,,128,
,"[{'name': 'MaxResourceVolumeMB', 'value': '524288'}, {'name': 'OSVhdSizeMB', 'value': '1047552'}, {'name': 'vCPUs', 'value': '64'}, {'name': 'MemoryPreservingMaintenanceSupported', 'value': 'True'}, {'name': 'HyperVGenerations', 'value': 'V1,V2'}, {'name': 'MemoryGB', 'value': '128'}, {'name': 'MaxDataDiskCount', 'value': '32'}, {'name': 'CpuArchitectureType', 'value': 'x64'}, {'name': 'LowPriorityCapable', 'value': 'True'}, {'name': 'PremiumIO', 'value': 'True'}, {'name': 'VMDeploymentTypes', 'value': 'IaaS'}, {'name': 'vCPUsAvailable', 'value': '64'}, {'name': 'ACUs', 'value': '195'}, {'name': 'vCPUsPerCore', 'value': '2'}, {'name': 'CombinedTempDiskAndCachedIOPS', 'value': '128000'}, {'name': 'CombinedTempDiskAndCachedReadBytesPerSecond', 'value': '1073741824'}, {'name': 'CombinedTempDiskAndCachedWriteBytesPerSecond', 'value': '1073741824'}, {'name': 'CachedDiskBytes', 'value': '1099511627776'}, {'name': 'UncachedDiskIOPS', 'value': '80000'}, {'name': 'UncachedDiskBytesPerSecond', 'value': '1153433600'}, {'name': 'EphemeralOSDiskSupported', 'value': 'True'}, {'name': 'EncryptionAtHostSupported', 'value': 'True'}, {'name': 'CapacityReservationSupported', 'value': 'True'}, {'name': 'AcceleratedNetworkingEnabled', 'value': 'True'}, {'name': 'RdmaEnabled', 'value': 'False'}, {'name': 'MaxNetworkInterfaces', 'value': '8'}]",,,standardFSv2Family,,"[{'location': 'eastus2', 'zoneDetails': [{'Name': ['1', '2', '3'], 'capabilities': [{'name': 'UltraSSDAvailable', 'value': 'True'}], 'name': None}], 'zones': ['1', '2', '3']}]",['eastus2'],Standard_F64s_v2,virtualMachines,[],F64s_v2,Standard,eastus2,2.706,0.409147,,,128,
,"[{'name': 'MaxResourceVolumeMB', 'value': '524288'}, {'name': 'OSVhdSizeMB', 'value': '1047552'}, {'name': 'vCPUs', 'value': '64'}, {'name': 'MemoryPreservingMaintenanceSupported', 'value': 'True'}, {'name': 'HyperVGenerations', 'value': 'V1,V2'}, {'name': 'MemoryGB', 'value': '128'}, {'name': 'MaxDataDiskCount', 'value': '32'}, {'name': 'CpuArchitectureType', 'value': 'x64'}, {'name': 'LowPriorityCapable', 'value': 'True'}, {'name': 'PremiumIO', 'value': 'True'}, {'name': 'VMDeploymentTypes', 'value': 'IaaS'}, {'name': 'vCPUsAvailable', 'value': '64'}, {'name': 'ACUs', 'value': '195'}, {'name': 'vCPUsPerCore', 'value': '2'}, {'name': 'CombinedTempDiskAndCachedIOPS', 'value': '128000'}, {'name': 'CombinedTempDiskAndCachedReadBytesPerSecond', 'value': '1073741824'}, {'name': 'CombinedTempDiskAndCachedWriteBytesPerSecond', 'value': '1073741824'}, {'name': 'CachedDiskBytes', 'value': '1099511627776'}, {'name': 'UncachedDiskIOPS', 'value': '80000'}, {'name': 'UncachedDiskBytesPerSecond', 'value': '1153433600'}, {'name': 'EphemeralOSDiskSupported', 'value': 'True'}, {'name': 'EncryptionAtHostSupported', 'value': 'True'}, {'name': 'CapacityReservationSupported', 'value': 'True'}, {'name': 'AcceleratedNetworkingEnabled', 'value': 'True'}, {'name': 'RdmaEnabled', 'value': 'False'}, {'name': 'MaxNetworkInterfaces', 'value': '8'}, {'name': 'UltraSSDAvailable', 'value': 'True'}]",,,standardFSv2Family,,"[{'location': 'northcentralus', 'zoneDetails': [], 'zones': []}]",['northcentralus'],Standard_F64s_v2,virtualMachines,[],F64s_v2,Standard,northcentralus,2.72,0.365568,,,128,
,"[{'name': 'MaxResourceVolumeMB', 'value': '524288'}, {'name': 'OSVhdSizeMB', 'value': '1047552'}, {'name': 'vCPUs', 'value': '64'}, {'name': 'MemoryPreservingMaintenanceSupported', 'value': 'True'}, {'name': 'HyperVGenerations', 'value': 'V1,V2'}, {'name': 'MemoryGB', 'value': '128'}, {'name': 'MaxDataDiskCount', 'value': '32'}, {'name': 'CpuArchitectureType', 'value': 'x64'}, {'name': 'LowPriorityCapable', 'value': 'True'}, {'name': 'PremiumIO', 'value': 'True'}, {'name': 'VMDeploymentTypes', 'value': 'IaaS'}, {'name': 'vCPUsAvailable', 'value': '64'}, {'name': 'ACUs', 'value': '195'}, {'name': 'vCPUsPerCore', 'value': '2'}, {'name': 'CombinedTempDiskAndCachedIOPS', 'value': '128000'}, {'name': 'CombinedTempDiskAndCachedReadBytesPerSecond', 'value': '1073741824'}, {'name': 'CombinedTempDiskAndCachedWriteBytesPerSecond', 'value': '1073741824'}, {'name': 'CachedDiskBytes', 'value': '1099511627776'}, {'name': 'UncachedDiskIOPS', 'value': '80000'}, {'name': 'UncachedDiskBytesPerSecond', 'value': '1153433600'}, {'name': 'EphemeralOSDiskSupported', 'value': 'True'}, {'name': 'EncryptionAtHostSupported', 'value': 'True'}, {'name': 'CapacityReservationSupported', 'value': 'True'}, {'name': 'AcceleratedNetworkingEnabled', 'value': 'True'}, {'name': 'RdmaEnabled', 'value': 'False'}, {'name': 'MaxNetworkInterfaces', 'value': '8'}, {'name': 'UltraSSDAvailable', 'value': 'True'}]",,,standardFSv2Family,,"[{'location': 'southcentralus', 'zoneDetails': [{'Name': ['3'], 'capabilities': [{'name': 'UltraSSDAvailable', 'value': 'True'}], 'name': None}], 'zones': ['3', '2', '1']}]",['southcentralus'],Standard_F64s_v2,virtualMachines,[],F64s_v2,Standard,southcentralus,3.264,0.438682,,,128,
,"[{'name': 'MaxResourceVolumeMB', 'value': '524288'}, {'name': 'OSVhdSizeMB', 'value': '1047552'}, {'name': 'vCPUs', 'value': '64'}, {'name': 'MemoryPreservingMaintenanceSupported', 'value': 'True'}, {'name': 'HyperVGenerations', 'value': 'V1,V2'}, {'name': 'MemoryGB', 'value': '128'}, {'name': 'MaxDataDiskCount', 'value': '32'}, {'name': 'CpuArchitectureType', 'value': 'x64'}, {'name': 'LowPriorityCapable', 'value': 'True'}, {'name': 'PremiumIO', 'value': 'True'}, {'name': 'VMDeploymentTypes', 'value': 'IaaS'}, {'name': 'vCPUsAvailable', 'value': '64'}, {'name': 'ACUs', 'value': '195'}, {'name': 'vCPUsPerCore', 'value': '2'}, {'name': 'CombinedTempDiskAndCachedIOPS', 'value': '128000'}, {'name': 'CombinedTempDiskAndCachedReadBytesPerSecond', 'value': '1073741824'}, {'name': 'CombinedTempDiskAndCachedWriteBytesPerSecond', 'value': '1073741824'}, {'name': 'CachedDiskBytes', 'value': '1099511627776'}, {'name': 'UncachedDiskIOPS', 'value': '80000'}, {'name': 'UncachedDiskBytesPerSecond', 'value': '1153433600'}, {'name': 'EphemeralOSDiskSupported', 'value': 'True'}, {'name': 'EncryptionAtHostSupported', 'value': 'True'}, {'name': 'CapacityReservationSupported', 'value': 'True'}, {'name': 'AcceleratedNetworkingEnabled', 'value': 'True'}, {'name': 'RdmaEnabled', 'value': 'False'}, {'name': 'MaxNetworkInterfaces', 'value': '8'}]",,,standardFSv2Family,,"[{'location': 'westcentralus', 'zoneDetails': [], 'zones': []}]",['westcentralus'],Standard_F64s_v2,virtualMachines,"[{'reasonCode': 'NotAvailableForSubscription', 'restrictionInfo': {'locations': ['westcentralus'], 'zones': None}, 'type': 'Location', 'values': ['westcentralus']}]",F64s_v2,Standard,westcentralus,3.264,0.438682,,,128,
